iter	F1	Logloss
1714	0.9988184325	0.04479913334
1715	0.9988184325	0.0447746901
1716	0.9988184325	0.04475042035
1717	0.9988184325	0.04471802544
1718	0.9988184325	0.04468751363
1719	0.9988184325	0.04466420055
1720	0.9988184325	0.04462605924
1721	0.9988184325	0.04460328664
1722	0.9988184325	0.04458131279
1723	0.9988184325	0.04455873793
1724	0.9988184325	0.04452346333
1725	0.9988184325	0.04450437515
1726	0.9988184325	0.04445741503
1727	0.9988184325	0.04442776674
1728	0.9988184325	0.04440149753
1729	0.9988184325	0.04436414686
1730	0.9988184325	0.04434130848
1731	0.9988184325	0.04428582245
1732	0.9988184325	0.04424528836
1733	0.9988184325	0.04422220787
1734	0.9988184325	0.04418881254
1735	0.9988184325	0.04416708759
1736	0.9988184325	0.04413524337
1737	0.9990807617	0.0441017447
1738	0.9990807617	0.04405170544
1739	0.9990807617	0.04403354525
1740	0.9990807617	0.04401153414
1741	0.9990807617	0.04398447849
1742	0.9990807617	0.04392463965
1743	0.9990807617	0.04388381864
1744	0.9990807617	0.04386788092
1745	0.9990807617	0.04382673781
1746	0.9990807617	0.04379330775
1747	0.9990807617	0.0437609658
1748	0.9990807617	0.04374867488
1749	0.9990807617	0.04370393666
1750	0.9990807617	0.04367961012
1751	0.9990807617	0.04365347171
1752	0.9990807617	0.04363079569
1753	0.9990807617	0.04362272787
1754	0.9990807617	0.04360853101
1755	0.9990807617	0.04355786308
1756	0.9990807617	0.04350873792
1757	0.9990807617	0.04347110679
1758	0.9990807617	0.04344312195
1759	0.9990807617	0.04343517092
1760	0.9990807617	0.04338705187
1761	0.9990807617	0.04334393188
1762	0.9990807617	0.0433310268
1763	0.9990807617	0.04329490072
1764	0.9990807617	0.04327982358
1765	0.9990807617	0.04323638562
1766	0.9990807617	0.04320463803
1767	0.9990807617	0.04314136946
1768	0.9990807617	0.04309776873
1769	0.9990807617	0.04305519154
1770	0.9990807617	0.04301499566
1771	0.9990807617	0.04298118303
1772	0.9990807617	0.04294993244
1773	0.9990807617	0.04291675701
1774	0.9990807617	0.04286322983
1775	0.9990807617	0.04285289503
1776	0.9990807617	0.04279829287
1777	0.9990807617	0.04277252821
1778	0.9990807617	0.04273191965
1779	0.9990807617	0.04270731056
1780	0.9990807617	0.04268375671
1781	0.9990807617	0.04266611097
1782	0.9990807617	0.04263621489
1783	0.9990807617	0.04260954507
1784	0.9990807617	0.04259409112
1785	0.9990807617	0.04255793879
1786	0.9990807617	0.04253005084
1787	0.9990807617	0.04250868825
1788	0.9990807617	0.04246940196
1789	0.9990807617	0.04242683697
1790	0.9990807617	0.04240397194
1791	0.9993432287	0.04237012466
1792	0.9993432287	0.04235248272
1793	0.9993432287	0.04231855617
1794	0.9993432287	0.04229038226
1795	0.9990807617	0.04224928689
1796	0.9990807617	0.04221037723
1797	0.9993432287	0.04219228209
1798	0.9993432287	0.04215740669
1799	0.9993432287	0.04212622536
1800	0.9993432287	0.04207825093
1801	0.9993432287	0.04204101134
1802	0.9993432287	0.04200610777
1803	0.9993432287	0.04198651409
1804	0.9993432287	0.04196748761
1805	0.9993432287	0.04194284567
1806	0.9993432287	0.04192129339
1807	0.9993432287	0.04190054436
1808	0.9993432287	0.04187712709
1809	0.9993432287	0.04184521359
1810	0.9993432287	0.04181313885
1811	0.9993432287	0.04179015892
1812	0.9993432287	0.04176579442
1813	0.9993432287	0.04173432424
1814	0.9993432287	0.04171281435
1815	0.9993432287	0.04168341814
1816	0.9993432287	0.04165298594
1817	0.9993432287	0.04162556831
1818	0.9993432287	0.04160191284
1819	0.9993432287	0.04157449049
1820	0.9993432287	0.04154438426
1821	0.9993432287	0.04152524878
1822	0.9993432287	0.0414738467
1823	0.9993432287	0.04145266748
1824	0.9996058337	0.04143650912
1825	0.9996058337	0.0414085356
1826	0.9996058337	0.04137894859
1827	0.9996058337	0.04136470793
1828	0.9993432287	0.04132885788
1829	0.9993432287	0.04129772286
1830	0.9993432287	0.04122861817
1831	0.9993432287	0.04121167501
1832	0.9996058337	0.04118156361
1833	0.9996058337	0.04115461162
1834	0.9996058337	0.04113238276
1835	0.9996058337	0.04110118609
1836	0.9996058337	0.04107232121
1837	0.9996058337	0.0410346127
1838	0.9996058337	0.04099728914
1839	0.9993432287	0.04093795031
1840	0.9993432287	0.04091233198
1841	0.9993432287	0.0409047123
1842	0.9993432287	0.04087736768
1843	0.9993432287	0.04084674152
1844	0.9993432287	0.04081717919
1845	0.9993432287	0.04078658569
1846	0.9993432287	0.04075230388
1847	0.9996058337	0.04073057269
1848	0.9996058337	0.04069607117
1849	0.9996058337	0.04068334105
1850	0.9996058337	0.04066042067
1851	0.9996058337	0.04063254613
1852	0.9996058337	0.04062019563
1853	0.9996058337	0.04059739727
1854	0.9996058337	0.0405679039
1855	0.9996058337	0.04053393277
1856	0.9996058337	0.04050873867
1857	0.9996058337	0.04047007615
1858	0.9996058337	0.04044557412
1859	0.9996058337	0.04041244502
1860	0.9996058337	0.04039980369
1861	0.9996058337	0.04036227819
1862	0.9996058337	0.04034988216
1863	0.9996058337	0.04029426086
1864	0.9996058337	0.04027221904
1865	0.9996058337	0.04025901662
1866	0.9996058337	0.04020594791
1867	0.9996058337	0.04018993402
1868	0.9996058337	0.04015930633
1869	0.9996058337	0.04013343189
1870	0.9996058337	0.04011904176
1871	0.9996058337	0.04009561628
1872	0.9996058337	0.04007299216
1873	0.9996058337	0.04004650406
1874	0.9996058337	0.04003371274
1875	0.9996058337	0.04001351179
1876	0.9996058337	0.03996744769
1877	0.9996058337	0.03995698044
1878	0.9996058337	0.03993033248
1879	0.9996058337	0.03991911904
1880	0.9996058337	0.03989957598
1881	0.9996058337	0.03988599108
1882	0.9996058337	0.03987576554
1883	0.9996058337	0.03985386443
1884	0.9996058337	0.03983177205
1885	0.9996058337	0.0398110741
1886	0.9996058337	0.03977812764
1887	0.9996058337	0.0397549525
1888	0.9996058337	0.03971529025
1889	0.9996058337	0.03968674787
1890	0.9996058337	0.03966275868
1891	1	0.03963397793
1892	1	0.03960087906
1893	1	0.03957112198
1894	1	0.03954807972
1895	1	0.03952278963
1896	1	0.03950217449
1897	1	0.03948249658
1898	1	0.03946919805
1899	1	0.03944705251
1900	1	0.03941952418
1901	1	0.0394093042
1902	1	0.03939978059
1903	1	0.03937733285
1904	1	0.03935345666
1905	1	0.03931998333
1906	1	0.03928593286
1907	1	0.03925917985
1908	1	0.03924870381
1909	1	0.03924143515
1910	1	0.03922622244
1911	1	0.03919235247
1912	1	0.03916244236
1913	1	0.03913193569
1914	1	0.03911097312
1915	1	0.03910515044
1916	1	0.03908285281
1917	1	0.03904954366
1918	1	0.03901361017
1919	1	0.03897040083
1920	1	0.03894034402
1921	1	0.03890867439
1922	1	0.03888730143
1923	1	0.03886997593
1924	1	0.0388601024
1925	1	0.03883866765
1926	1	0.03879572608
1927	1	0.03877184613
1928	1	0.03874911805
1929	1	0.03874096186
1930	1	0.03872456223
1931	1	0.03869571974
1932	1	0.03867838522
1933	1	0.03866163359
1934	1	0.03864369823
1935	1	0.03859929448
1936	1	0.03858693105
1937	1	0.03857742526
1938	1	0.03854280904
1939	1	0.03852582263
1940	1	0.03850027104
1941	1	0.03847222821
1942	1	0.03844516215
1943	1	0.03841883372
1944	1	0.03839811182
1945	1	0.03838443968
1946	1	0.03836052278
1947	1	0.03833534075
1948	1	0.03830367583
1949	1	0.03828454946
1950	1	0.03825481031
1951	1	0.03824000452
1952	1	0.03821157829
1953	1	0.03817099662
1954	1	0.03814626922
1955	1	0.03812948296
1956	1	0.03810812533
1957	1	0.0380613448
1958	1	0.03804521025
1959	1	0.03801643432
1960	1	0.03798385136
1961	1	0.03796928255
1962	1	0.03796018504
1963	1	0.03794592842
1964	1	0.03792845748
1965	1	0.03791730166
1966	1	0.03789781398
1967	1	0.03787976339
1968	1	0.0378591742
1969	1	0.03784096103
1970	1	0.0378065355
1971	1	0.03777249194
1972	1	0.03774773271
1973	1	0.03773479324
1974	1	0.03771074233
1975	1	0.03768854036
1976	1	0.03764828196
1977	1	0.03762529698
1978	1	0.03759595026
1979	1	0.03756654301
1980	1	0.03754339318
1981	1	0.03753349218
1982	1	0.03750349992
1983	1	0.03748124641
1984	1	0.03745976444
1985	1	0.03743421261
1986	1	0.03741349736
1987	1	0.03738239807
1988	1	0.03736050715
1989	1	0.0373349226
1990	1	0.0373153586
1991	1	0.0373084969
1992	1	0.03729452542
1993	1	0.0372821124
1994	1	0.03726178202
1995	1	0.03723732876
1996	1	0.03720774432
1997	1	0.03719759351
1998	1	0.03719045354
1999	1	0.03718146285
